,Precentral_L,Precentral_R,Frontal_Sup_2_L,Frontal_Sup_2_R,Frontal_Mid_2_L,Frontal_Mid_2_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_2_L,Frontal_Inf_Orb_2_R,Rolandic_Oper_L,Rolandic_Oper_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,OFCmed_L,OFCmed_R,OFCant_L,OFCant_R,OFCpost_L,OFCpost_R,OFClat_L,OFClat_R,Insula_L,Insula_R,Cingulate_Ant_L,Cingulate_Ant_R,Cingulate_Mid_L,Cingulate_Mid_R,Cingulate_Post_L,Cingulate_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Cuneus_R,Lingual_L,Lingual_R,Occipital_Sup_L,Occipital_Sup_R,Occipital_Mid_L,Occipital_Mid_R,Occipital_Inf_L,Occipital_Inf_R,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Sup_L,Parietal_Sup_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Thalamus_L,Thalamus_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R,Cerebelum_Crus1_L,Cerebelum_Crus1_R,Cerebelum_Crus2_L,Cerebelum_Crus2_R,Cerebelum_3_L,Cerebelum_3_R,Cerebelum_4_5_L,Cerebelum_4_5_R,Cerebelum_6_L,Cerebelum_6_R,Cerebelum_7b_L,Cerebelum_7b_R,Cerebelum_8_L,Cerebelum_8_R,Cerebelum_9_L,Cerebelum_9_R,Cerebelum_10_L,Cerebelum_10_R,Vermis_1_2,Vermis_3,Vermis_4_5,Vermis_6,Vermis_7,Vermis_8,Vermis_9,Vermis_10,Nigra_L,VTA_L,Nigra_R,VTA_R
Cingulate_Mid_R,0.024300827618983556,0.017108979108666805,0.020466070312700587,0.08691232742193587,0.01367397870177377,0.032101868778849484,0.004297806662925826,0.010820208940512019,0.005463270842958815,0.018831289334734994,0.0005644660253639625,0.004057916455770503,0.0014373951390041753,0.00664334663981451,0.043830772829816,0.374887103886986,0.0,0.0005508293004811794,0.007114923582876105,0.15913269198757687,0.00073120174324099,0.002758129974668926,0.00029621426808662115,0.0009987334552362375,0.0,0.0004958703540844536,0.00017037675104431964,0.0009366610338007121,0.0,0.00033713552649511076,0.0,0.00031806449827428675,0.002398009128393789,0.013097275917841752,0.03242999653706956,0.2269202044107922,0.038922414976430196,0.0,0.002243912357510509,0.07143118522171105,0.0018407808143674827,0.0064745072266573335,7.23424531774285e-05,0.001105386320548994,0.00048323319118893194,0.0010172969454278406,0.00010213256707238211,0.001106197199181216,0.00018741718810842705,0.002098475898778659,0.00035768650610566846,0.0024404540585768156,0.0004516486815847466,0.0006404456721057809,0.0013864503737111452,0.0008365956817896421,4.5304001477986975e-05,0.00015962551568061932,0.0002456279309217972,0.00026175457841688096,0.016354038601406194,0.03716771639474542,0.014288229662943852,0.01603314247581773,0.004402577619916867,0.0017506734445415454,0.0023392382745268544,0.004140326251964121,0.0010438692525717482,0.0010962055226845578,0.017345467108350002,0.28917178875828603,0.016289221378770313,0.05957812211096545,0.005150454119953977,0.02577895038785619,0.010059503516954255,0.02272425803440844,0.0023043254718020773,0.009307921820073924,0.013392726168811332,0.03673488800573306,0.0,0.0013693752764478797,0.001849444670767734,0.0051888391809517915,0.0004068588236898277,0.0,0.0027950612670161294,0.003179868736370907,0.0,0.0,0.0008951193522394539,0.0002424348979911338,0.0,0.0,0.0,0.00017411095245539526,0.00044942983813028024,0.00017123434750601987,0.00028493069692569047,8.692373234769782e-05,0.0,5.30931268892455e-05,0.00010261072136297763,0.0,0.0,0.00016435601421910812,0.0,6.327202992695107e-05,0.0,0.0,0.0,0.00037008139484765644,0.0001428782813906471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14624469277976926,0.14624469277976926
Cingulate_Post_L,0.001184392660002654,0.000430655301491065,0.0014883177048467416,0.00048079736227529807,0.0018126493251091184,0.0003540648266124607,0.000506901158039847,0.0001661898636442202,0.0018497965053159001,6.919571101022282e-05,0.00025667217348734455,0.0,0.00021421298648356915,0.00042357158936165646,0.001473520805232063,0.0008649005159478034,0.0,0.0,0.0055235845745973235,0.00011927574344862803,0.0008790730250861392,0.0,7.502042054137505e-05,0.0,0.0,0.0,7.084749859922901e-05,0.0,0.0,4.715576372827638e-05,0.0,0.0,0.0023304571346221947,0.0009566953872575105,0.016045382894381514,0.00040772952349490054,0.11616384212551852,0.002243912357510509,0.0,0.011156640330932069,0.004026162568590103,0.0011623998376598481,0.0033594575728546454,0.0006603119651058657,0.00012949908929122325,0.00029591251201828894,0.024000911901857422,0.0053716778701031155,0.014797742092210048,0.006022476221203672,0.010647716556295374,0.0018838130601086225,0.01396403470979445,0.004262241862101758,0.00997449281686114,0.0023060160106432312,0.0026771377702437017,0.0009958145946985936,0.0025866838902253793,0.0008678475867903372,0.0006534905513376365,0.001007728255871156,0.014632711245829131,0.004701090564864636,0.004416328207784642,0.0016402576606213738,0.0017272707814790262,0.0005916244666496985,0.0035786365388866446,0.0011038524470852549,0.1738553534628933,0.015587932065921786,7.482841644869242e-05,0.00027028073995176183,0.0013336271006594755,0.0005550330230632296,0.0034716942425510426,0.0009999863272419198,0.0006087480059716058,0.00020855184323775004,0.006536143697504008,0.0013285703276736296,0.0003538451270888729,0.00026766409846991053,0.003150526794337238,0.001697985008605058,0.0004077388910084228,0.0,0.007214808864695394,0.0034794893029825896,0.00012316710515474936,0.00041633571001748084,0.0020653460647536395,0.0008450995640486467,0.0,0.0,0.0,0.0,0.00018260279704043845,0.0,0.00010511409455924633,0.0,6.474334420579155e-05,0.0,0.0,0.0,0.00022165550192067152,0.0,0.0,4.6026952405519924e-05,0.0,0.0,6.119023475191897e-05,0.0,0.0,8.72875606658408e-05,0.0,0.0,0.0,0.0,0.12596926639673836,0.12596926639673836,0.0,0.0
Cingulate_Post_R,0.00024279829924325663,0.0002882804431290245,0.00010952986140670953,0.0018140539691937204,0.00014683017072462267,0.0019304737226087563,0.0,0.0007315976015105698,9.12551436782016e-05,0.0006202946138788902,0.0,0.00018060177721209296,8.03870359110182e-05,0.0006686756898851657,0.0002441772555063675,0.000473958502660624,0.0,0.0,0.00023997199628490376,0.0024297001610352168,7.261634618146473e-05,4.870855581753599e-05,0.0,0.0,0.00011177319530130147,0.00016728158408365037,0.0,0.00023459741034665964,0.0,6.792037213891593e-05,0.000135007813872191,4.351414384411786e-05,0.00024185420794323057,0.0007622484969016463,0.00018489627327520302,0.008595424063762288,0.0007932616759889089,0.07143118522171105,0.011156640330932069,0.0,0.0006696686343447656,0.0019666400159862488,0.0,0.0041404313980128,0.0,0.0005490663120850756,0.0033034226156619696,0.00952759682129152,0.0033997968959386185,0.008167607781419636,0.003928776800407813,0.010190818554819226,0.00517596934690126,0.004812962085132119,0.0035422097751501742,0.002411928714667004,0.0008069176707290795,0.0010620515085114756,0.0014673170287092998,0.0009498793337665113,0.0004036261734011638,0.0005404574833409552,0.002647532045095964,0.005354014926442663,0.0008812181138399709,0.000375457265975228,0.0001504961932409403,0.0007939177092633859,0.0004803137559082335,0.0013060927494776531,0.0068646072772921285,0.14818636205796754,0.0005141109584179552,0.0,0.0,0.0010658798201063405,0.0,0.0024662833347077412,0.0,0.0005189507738835321,0.0006662444150119796,0.0035267576764367045,0.0,0.00021621068956554222,6.464454427833413e-05,0.0014774892383851786,7.894068703357734e-05,0.00018657711332732517,0.0013255481730371499,0.0022468780516244997,0.0,5.863829177633258e-05,0.0003580029939560252,0.0016857265973907274,0.0,0.0,0.0,0.0,0.0,0.0,0.001381423227931467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017435070013425521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11746923457909375,0.11746923457909375
Hippocampus_L,0.011685215093434858,0.0012950760307183496,0.005319606313070567,0.0007024603837509237,0.001413734703682023,0.00030198542274071776,0.0028858609028765687,0.000255033688805271,0.0021087596405371454,0.0,0.000731990111103606,0.00026363768012868785,0.0030101546999890625,0.0,0.0038409585643135644,0.0008201955803303549,0.02452354651928312,0.0016635201302827572,0.0010499893760412852,0.00022016706508835393,0.00013680059710785415,0.0,0.002265882182148627,0.0003813536228158163,0.002419711932996883,0.00016702586333741947,0.0012366512040999785,0.0,0.0032137346685708027,4.107610376623609e-05,0.0004339781106050238,0.0,0.014404036662433688,0.00022639156828249525,0.0007168227137565926,0.0003554209448217256,0.0030136645001590623,0.0018407808143674827,0.004026162568590103,0.0006696686343447656,0.0,0.002585088591097765,0.12944676782074407,0.0014369091618220043,0.06728668495020523,0.0021780314890369164,0.009941700496703199,0.002458099993435013,0.003910949791553137,0.0011448812303400612,0.05872551725277483,0.0012065431615057626,0.008541500844261229,0.000872445028320599,0.021014694719220205,0.00030306977529349953,0.012981465372107388,6.691582505391734e-05,0.13068340643637466,0.0005009574607314715,0.008896425374726593,0.001949024440732495,0.014687934282667852,0.005292888991069889,0.01177171107326477,0.0011481513985780714,0.004614919111305303,0.0006234754933887298,0.010180613812291723,0.0014423855531149267,0.01833573358062956,0.006375640996202605,0.003008419387067502,0.0002764103027777036,0.0391627422716866,0.0023207554000310997,0.0433940342881926,0.0012263857263985225,0.06974724959551888,0.003478167641417657,0.2859221423915451,0.009697812221206026,0.0004439989074164082,0.00012332342728284165,0.013930058842020436,0.0006034638343000148,0.022793826047205566,0.0,0.038422324599412014,0.0014189517541457282,0.019525010818204427,8.922859567921653e-05,0.11159857859491519,0.0007061207546272125,0.0023186498088971323,0.0002888990901661065,0.0004109965545937416,0.00020759925851259568,0.008773800447843863,0.0012706663459826862,0.00888662734672635,0.0007032423496145236,0.0026250596076573,0.0006272492243498383,0.0007723079771135685,0.0,0.003443148802590721,0.0018291082419409164,0.0028520790268482805,0.0008236079256313005,0.002251125861788307,0.0007654445671896986,0.0021842108190235406,0.004177088011075542,0.0008962970765908518,0.0002473455665031762,8.46456903586901e-05,8.028841159949387e-05,0.000532081521324136,0.00020962028259222958,0.12955080758184578,0.12955080758184578,0.0,0.0
Hippocampus_R,0.0010697095366286704,0.00892572345268969,0.000362194347588605,0.004915320969255752,0.0003693030730146685,0.0035409447816538435,0.0001082392519317648,0.002236122485731544,0.00011493878824241782,0.0010571616464962344,0.0,0.0009002131083443027,5.162273858532503e-05,0.001605558007744135,0.0004553326249087835,0.0051799185580922585,0.0019007092286836712,0.008950660863304335,0.0001458723095389322,0.0007172390552300061,7.213919369994211e-05,0.00013776629315892427,0.0,0.0015776704569993865,0.0,0.0014704507673149057,0.0,0.001349936640175079,0.0,0.0029569233473953765,0.0,0.00016612564808177194,0.00043787465298117227,0.009427833061706664,0.0,0.0009301462454516872,0.0014234381066244883,0.0064745072266573335,0.0011623998376598481,0.0019666400159862488,0.002585088591097765,0.0,0.0007699026614683128,0.12397523958047096,0.001024847951598892,0.08731270036206272,0.0018899011216965483,0.016120857721149764,0.0023905015033494873,0.00584183886580005,0.0025983341793848094,0.04785765098543825,0.0014943108180839222,0.007553960234600114,0.0015299926988575866,0.009705094626798659,0.0005806326175012848,0.00374152883421603,0.0012479349628506569,0.09039460657559689,0.0011454261546066783,0.010454227395413258,0.0047091755073326745,0.021827437809926763,0.0016011940116754937,0.0070788886661816465,0.0008501392982977091,0.005513660865458052,0.0005324128207819418,0.010455065047492733,0.007592566635533991,0.026015987522597074,0.0004090848634062795,0.0006519144182943596,0.0021873654439513793,0.030952348557845857,0.001233121124280971,0.03705460770812447,0.0018278586667252468,0.07038703808885527,0.005610661176623527,0.2472519174988017,0.00021236698363763187,0.0005035038598313514,0.0014779785083660862,0.010887244020758335,0.0003995594631771059,0.012612903677719419,0.0026738672308174683,0.03433064519422136,0.0,0.02637402199171796,0.0007685813351701586,0.06426104779788507,0.0015213806651226893,0.00043448314211592774,0.00012149592397894831,0.0007241185779157372,0.002209776938669989,0.008004652815149777,0.005211096520802571,0.0007806722646621078,0.0015533682053108036,0.0009996726053425101,0.0005283225021886949,0.0,0.0020627869933676707,0.0022547298918802255,0.0016676366954754488,0.004835638763900983,0.0008933042817453699,0.0011969660383930167,0.002421634767813556,0.004215609198369134,0.0009335027927811594,0.000496760407563608,0.00024782956002354764,0.0006749824332225268,0.00044624346263998966,0.00018232872442919775,0.0,0.0,0.13121699451655572,0.13121699451655572
ParaHippocampal_L,0.0012332292518092384,0.00025397862020933503,0.0009225913956864648,0.0003352628779225958,0.0002777277455689725,0.0,0.0007650584196829669,0.0,0.0013280774455922814,0.00011978839429626545,0.000494194215749813,0.0,0.00017633111302936015,8.215892883318473e-05,0.0007754769346963119,0.0,0.12510506668574087,0.0010136940448656612,7.066218387708929e-05,0.0002738127794849329,0.0010278875840119865,5.9785890012660275e-05,0.02759544893882129,0.0001519725365215014,0.034966904390027975,0.0,0.002155834612953657,0.0,0.027400069547817,0.0,0.0006971200349370941,0.0,0.005413953785915602,0.0,0.00019540463180341732,0.0,0.0002750277064752517,7.23424531774285e-05,0.0033594575728546454,0.0,0.12944676782074407,0.0007699026614683128,0.0,0.00029925938450635516,0.05634184451910644,0.00036671916394798545,0.014524961020410744,0.00037941769662958654,0.002448278071689698,0.00034699207850505653,0.11405588815500468,0.0005109614542910736,0.0031491764435148725,0.00014490936746499523,0.0026524434679582685,0.0,0.0022317032185392317,0.0,0.48603680701537744,0.00018194928225809357,0.0015175855848518843,0.00025890979587283913,0.0016380668518558663,0.0003387049621853045,0.0012395125264719027,0.0003123925027620548,0.00040107466148286763,0.0,0.0006389787322601827,0.0,0.019174171246054996,0.000824027041038203,0.0003244942765378738,0.0,0.028189681010714798,0.0012400857368775632,0.02345440894379226,0.0006868360537023225,0.03908884838744346,0.0021351157764412133,0.04043006795160793,0.003398211123975383,0.0,0.0,0.0011447778604070718,8.426341438502846e-05,0.055400075787690524,0.0,0.004583187435549171,0.00022407951268026155,0.04807090406720527,0.0,0.06196936202742701,0.00012327799065142152,0.0014508205859456124,0.0005240575734626865,0.0003392798249772451,0.0,0.003752925178744905,0.0006678565533128161,0.004215625606485075,0.0,0.0014732612448829197,0.0005092530784588949,0.00033866986693758096,0.0,0.0019420540647402766,0.0006579581528242646,0.0011597468436798433,0.0006466933087078367,0.0002846318225551692,0.00018157105343343552,0.0008931438965031885,0.0033724877721910125,0.00021073170394633793,0.0001538406589924687,0.00011181518746567005,7.148378705504492e-05,7.424508417925064e-05,0.0,0.11469510224330719,0.11469510224330719,0.0,0.0
ParaHippocampal_R,0.00018133761196308223,0.004355491156630558,0.00027035598339655663,0.002167437318177759,0.00035111770787467085,0.0012198257488768925,0.00020319806778757915,0.0008487618467438432,0.0002050893236664622,0.0005756400840255153,0.0,0.000551397996759105,0.0,0.0015141102692651086,0.00016173727731987365,0.001257408867698719,0.001492193600376931,0.015897924002651234,5.329292992586662e-05,0.0002832976124335599,6.554360605660351e-05,0.00024382476239845257,0.0,0.004435076250365579,0.0,0.0031078275124140045,0.0,0.0002417840214390556,0.0,0.0007975551862080321,0.0,0.0,0.00042174993327008113,0.0021277812288815414,5.1987588668896955e-05,7.364982599144263e-05,0.00033931911105973507,0.001105386320548994,0.0006603119651058657,0.0041404313980128,0.0014369091618220043,0.12397523958047096,0.00029925938450635516,0.0,0.0006136469880415557,0.044891911187361855,0.001524753440960881,0.03505469146227656,0.0012425214221054332,0.00846443453002933,0.0007801931804053213,0.121510523246778,0.0004834674548611537,0.0022295709417659727,0.0009345284856210126,0.0013871840611582283,4.308045231476803e-05,0.0016850349739508887,9.506018616192966e-05,0.48777808147123103,0.0001514875651396849,0.002355504444889532,0.0004280462154856086,0.003985194859767306,0.00032676264368547534,0.0008444831960274249,0.0,0.0014678388714545266,0.0,0.0006863593282868192,0.0012913110526149973,0.043216842281911534,0.00015224536385612488,0.0004179269500222778,0.0003728737280967669,0.016274625667163378,0.0,0.008346783393612793,0.0018052488058276593,0.029796727579020674,0.003427370704827591,0.026421844792655424,0.0,6.145222578521601e-05,0.0,0.00230539697246157,0.00012468316158382003,0.006554597683178787,0.00013961021256129235,0.005642235276992402,0.0,0.07434219037085875,5.216313275912215e-05,0.03994359449478494,0.0016256672095098757,0.0008111444029896374,0.0005873841680583077,0.0,0.0022704488270302472,0.0028318853977226948,0.0014580511648816237,0.0038943178970185077,0.0008444228799369441,0.0,9.538007856662624e-05,0.0,0.001587529423728417,0.0003966345159508716,0.0010421465680322925,0.002134256308073317,0.0008576395195339217,0.000607214495713547,0.0007900370122339304,0.000426042952562845,0.0006615923888566907,7.083324177847768e-05,0.0,0.00012975214785955903,0.0001355447356400377,0.0,0.0,0.0,0.12021809579323024,0.12021809579323024
Amygdala_L,0.0017708916998104742,5.612290485373087e-05,0.0009702216377445543,0.00034174435911339787,0.00034171375005451177,0.00014326769774849793,0.00021687565929625079,0.0,0.0010712929856720702,0.00017188666490700353,0.0007514169611525325,0.00030062799140322653,0.0008064849770175314,0.0,0.0003459583193060948,0.00011006389349420273,0.07683221035022103,0.0026249296359017204,0.0002924159189647077,0.0002578136331485553,0.0006235584120480541,0.0,0.009953081295230724,0.00019012840276152803,0.009146283011405987,0.0003006121380739916,0.0010276257406557246,0.0,0.01146574261330958,0.0,0.0010956138446670221,0.0,0.013406179690354469,0.0,0.00035300269745775875,0.0,0.00018052955515960347,0.00048323319118893194,0.00012949908929122325,0.0,0.06728668495020523,0.001024847951598892,0.05634184451910644,0.0006136469880415557,0.0,0.0029970904271704045,0.0009277496786729181,4.217958648191313e-05,0.0001602304008145787,6.297753797221563e-05,0.006424545994406411,8.793765892003279e-05,0.000570358021740757,0.0002748924582591321,0.0021620292734129886,0.00010728796436975216,0.002276107822972166,0.0,0.031054755556743932,0.0001445396240829237,0.0005762776417055755,5.168292695512614e-05,0.002223467162552028,0.0005535099340142918,0.0014301175548671538,8.020636702856323e-05,0.0007098752197222056,0.0001267501212037758,0.0006414308535428825,0.0002477900504298692,0.0017055708625650164,0.0011516442558018034,0.00023463784591525757,0.0,0.02120314546297274,0.00316519893878781,0.04044960115706082,0.0006741191052953733,0.010638562619686166,0.0019446405801070593,0.021764598330025472,0.0021120519683129092,0.0,0.0,0.0022882983107330953,0.00013571802466203135,0.05318857056472756,0.00024798294856730267,0.01230359847113121,0.0002994010427040325,0.022128341953393443,0.0,0.02760785048101237,7.952069856537472e-05,0.0005872060256505267,0.0,0.00010457532882410177,6.149696394417502e-05,0.000897989048298369,0.0002552233939257389,0.0007161704482421345,0.0001731744086492209,0.00020913321579302857,0.0,4.5465604057886237e-05,0.0,0.00031494985391012774,0.0002042539426203,0.00022355962166665388,0.0,0.0,9.686480750799336e-05,0.00015852129457976868,0.0005600110961634163,0.0,7.07239048950339e-05,0.0,4.8534835738252494e-05,7.14576921238937e-05,0.0,0.1495208080962258,0.1495208080962258,0.0,0.0
Amygdala_R,0.0,0.0017533392145806781,0.0004345099235457264,0.0033182289067378015,0.00014023941651071606,0.0014632539026467784,0.0,0.000639477701030123,8.453067788758991e-05,0.000708323249834815,0.0,0.004505096103002252,0.0,0.0008799711449244035,5.961574611237818e-05,0.0007422859903178459,0.0035750238237885687,0.0626016422371595,0.0,0.0005353618233997404,0.000186124343521606,0.001365874955546987,0.0002844685476326351,0.014437339238676515,0.0,0.023923946706481562,7.529446920498833e-05,0.004305582357709467,0.0,0.01728637480947392,0.0,0.0015857748209931264,6.470695977746882e-05,0.019661561118703628,0.001032136747216729,0.0008621376941579953,5.444523387094734e-05,0.0010172969454278406,0.00029591251201828894,0.0005490663120850756,0.0021780314890369164,0.08731270036206272,0.00036671916394798545,0.044891911187361855,0.0029970904271704045,0.0,0.0002147476172617431,0.005330359188846729,0.00040657054614436235,0.0023201385291096964,0.00016546229481590125,0.011658530807185973,8.553737227649776e-05,0.0017228740330388621,0.0004985994576151041,0.003223098298586695,0.0004651460432507946,0.001886766101892883,0.0002684328252869169,0.04816942902401548,0.00014540709494958903,0.0015435476785147788,0.0015957010366507087,0.003176448432475168,0.00016834184931469802,0.0014788946328287663,0.00012012596803240899,0.0006283254147530021,0.0002767794913730776,0.0019561340761683915,0.0021351856995215,0.0049734141811058966,0.0,0.0,0.002281955254810299,0.04253078900829217,0.001997297712503469,0.05851959971638525,0.0025044865454068276,0.03475035793078083,0.0021077984745789006,0.04570785126235749,0.0,0.00045285962528639987,0.00037172565090789485,0.0031558127660721463,0.0,0.042909244912334,0.0003856651057291843,0.020922595066458518,0.0,0.05392280728655942,0.0002446675951479585,0.0480810459392288,0.0003914379606648155,8.914286716496196e-05,0.0,0.0001120715547978365,0.001106297547721902,0.001353789290541757,0.0004708800192135998,8.547656126838829e-05,0.00020172578762110666,8.75143686434483e-05,0.0,0.0,0.0005255623824894958,0.0008808617611727987,0.0007238159038550273,0.001991199920196338,0.0005683565808332993,0.0004247382499092686,0.0007371764766742714,0.00048726795926951896,0.0,0.0,0.0003355351345054368,0.00013896925830943525,0.0002761007118439918,0.0,0.0,0.0,0.1492630170243174,0.1492630170243174
Calcarine_L,0.0003029519848976401,0.00011029638105073779,4.770012123438189e-05,0.00013675120113539662,0.0005344642503656318,0.0,0.00016239826775318894,0.0,0.00014624225248456417,0.0,6.49407644535022e-05,0.0,0.0,0.0,0.00023480530369001762,0.00022913051428794098,0.00011761618086331068,0.00023688103612408575,0.00023456617066692248,0.00033775298812464415,0.0,0.0,9.244988681002615e-05,7.081537684855531e-05,4.5334442903482576e-05,0.0,0.0,0.0,0.00024527103145046927,8.44054477621998e-05,9.156997914227897e-05,0.0,0.0008722866826180056,0.00021659773111702498,0.00018603059255222602,6.146718107842858e-05,0.0011291726724951788,0.00010213256707238211,0.024000911901857422,0.0033034226156619696,0.009941700496703199,0.0018899011216965483,0.014524961020410744,0.001524753440960881,0.0009277496786729181,0.0002147476172617431,0.0,0.20994506650334463,0.5615059298819322,0.10898181721527671,0.7864747478256742,0.06015050605607119,0.3205879564971917,0.017485182706436227,0.18829996365221366,0.0036774360632257,0.0725517722387828,0.0017334997189754875,0.03484503111729963,0.005037634341499332,5.9063030884365235e-05,0.00019597302873600232,0.01662548449719631,0.002444403138055856,0.0017145269598430387,0.0,0.00041941381828501217,7.360605771138687e-05,0.0020845627424433493,0.0007156541373988006,0.1748709006469977,0.019773294046069638,7.580921547000948e-05,0.0,0.00028033693534748003,0.00014769946560223078,0.002695390986994219,0.001072313545737151,0.0001507843949522534,0.00019243139817812192,0.017786180022138123,0.005435839075429552,4.7074345786925254e-05,0.0,0.0022954512035663417,0.0005805253321312414,0.0014254711204828277,0.0,0.009839246672211371,0.0033255670145113936,0.0004116104879395281,0.000256333797505688,0.017573779322236895,0.0013757310405782014,0.00032744684336085994,0.0,0.0,0.0,9.078128798669607e-05,0.0,0.0034950742152367468,0.0,0.023665507537361734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000628868730537323,0.0,0.0,0.0,0.0,0.14336103984795118,0.14336103984795118,0.0,0.0
