,Left-Cerebellum-Cortex,Left-Thalamus-Proper,Left-Caudate,Left-Putamen,Left-Pallidum,Left-Hippocampus,Left-Amygdala,Left-Accumbens-area,Right-Cerebellum-Cortex,Right-Thalamus-Proper,Right-Caudate,Right-Putamen,Right-Pallidum,Right-Hippocampus,Right-Amygdala,Right-Accumbens-area,LH_Vis_1,LH_Vis_2,LH_Vis_3,LH_Vis_4,LH_Vis_5,LH_Vis_6,LH_Vis_7,LH_Vis_8,LH_Vis_9,LH_SomMot_1,LH_SomMot_2,LH_SomMot_3,LH_SomMot_4,LH_SomMot_5,LH_SomMot_6,LH_DorsAttn_Post_1,LH_DorsAttn_Post_2,LH_DorsAttn_Post_3,LH_DorsAttn_Post_4,LH_DorsAttn_Post_5,LH_DorsAttn_Post_6,LH_DorsAttn_PrCv_1,LH_DorsAttn_FEF_1,LH_SalVentAttn_ParOper_1,LH_SalVentAttn_FrOperIns_1,LH_SalVentAttn_FrOperIns_2,LH_SalVentAttn_PFCl_1,LH_SalVentAttn_Med_1,LH_SalVentAttn_Med_2,LH_SalVentAttn_Med_3,LH_Limbic_OFC_1,LH_Limbic_TempPole_1,LH_Limbic_TempPole_2,LH_Cont_Par_1,LH_Cont_PFCl_1,LH_Cont_pCun_1,LH_Cont_Cing_1,LH_Default_Temp_1,LH_Default_Temp_2,LH_Default_Par_1,LH_Default_Par_2,LH_Default_PFC_1,LH_Default_PFC_2,LH_Default_PFC_3,LH_Default_PFC_4,LH_Default_PFC_5,LH_Default_PFC_6,LH_Default_PFC_7,LH_Default_pCunPCC_1,LH_Default_pCunPCC_2,RH_Vis_1,RH_Vis_2,RH_Vis_3,RH_Vis_4,RH_Vis_5,RH_Vis_6,RH_Vis_7,RH_Vis_8,RH_SomMot_1,RH_SomMot_2,RH_SomMot_3,RH_SomMot_4,RH_SomMot_5,RH_SomMot_6,RH_SomMot_7,RH_SomMot_8,RH_DorsAttn_Post_1,RH_DorsAttn_Post_2,RH_DorsAttn_Post_3,RH_DorsAttn_Post_4,RH_DorsAttn_Post_5,RH_DorsAttn_PrCv_1,RH_DorsAttn_FEF_1,RH_SalVentAttn_TempOccPar_1,RH_SalVentAttn_TempOccPar_2,RH_SalVentAttn_FrOperIns_1,RH_SalVentAttn_Med_1,RH_SalVentAttn_Med_2,RH_Limbic_OFC_1,RH_Limbic_TempPole_1,RH_Cont_Par_1,RH_Cont_Par_2,RH_Cont_PFCl_1,RH_Cont_PFCl_2,RH_Cont_PFCl_3,RH_Cont_PFCl_4,RH_Cont_Cing_1,RH_Cont_PFCmp_1,RH_Cont_pCun_1,RH_Default_Par_1,RH_Default_Temp_1,RH_Default_Temp_2,RH_Default_Temp_3,RH_Default_PFCv_1,RH_Default_PFCv_2,RH_Default_PFCdPFCm_1,RH_Default_PFCdPFCm_2,RH_Default_PFCdPFCm_3,RH_Default_pCunPCC_1,RH_Default_pCunPCC_2,Left-SN,Left-VTA,Right-SN,Right-VTA
RH_Vis_7,0.00028736607121772844,0.0017520803846180954,0.0,0.00032909827198974285,0.00019703189006526465,0.0005400152710934494,8.299530142500604e-05,0.00013624842143865378,0.0005801512050557092,0.014653271723085354,0.0006249851578164429,0.00978528220042924,0.0027944507086287134,0.004299882048654807,0.0011933657671550364,0.00012666841454301566,0.00016874101172804828,0.0013565787968138512,0.0009318002101953318,0.0036341072473908206,0.002820784904280575,0.0028259503266334406,0.001565057666749697,0.0049861011399967995,0.0027666208601610687,0.0002610450046625744,0.0,0.00010123935925397498,0.0,6.14275655309541e-05,0.00016176288718911623,0.0015955755213637934,0.00012280367117214572,0.0022772126774860033,0.0,0.00020952255407950086,8.124531814849854e-05,0.00010940763544536869,0.00014687990510774278,4.3256379008490554e-05,9.860110486518839e-05,0.0,0.0,6.494948331672928e-05,4.476836511463237e-05,9.059149988041949e-05,3.048828426382602e-05,0.0002700840040898569,0.00030899240414045614,0.0006998596560129462,8.237122783907457e-05,0.0019449566360282549,0.0010840135361121844,0.00069430401608449,0.0,0.00035233466016564106,0.0012322612925936235,0.0,0.0,0.0,0.0,0.0,0.0,6.262210897229997e-05,0.0022171172352200576,0.0036150596811317724,0.004758641486754907,0.027398074810125572,0.21944025954771817,0.1553063665860328,0.010560685356340582,0.016341399198015423,0.0,0.2559758226603136,0.004840427376663124,0.0007704234572592115,0.00015363940415967148,0.0005017351359145717,0.000925812794569617,0.0009453176968143416,0.0008639334840045948,0.0003150624116168157,0.159809333655268,0.0005296521800923294,0.0038370643277183215,0.13782688033493165,0.0014642818243748026,0.0007319267016242531,0.001461046259707059,0.0030585168090553633,0.0010550173997158642,0.00308211713347846,0.00014787379893546176,0.00013407334076018845,0.0001917557283122736,0.004399228735835591,0.0006473035849991098,0.01951579383488523,0.00015931251962097645,0.00040350591415952273,0.00047113659808504344,0.0006619104974575844,0.001259810043437757,7.43192858552355e-05,0.01999985535969136,0.00112721412127946,0.014525358577634664,0.00473858565985043,0.011565769284766896,0.0005030887207220975,0.00016716351894820855,4.115917064634745e-05,7.028991402240695e-05,0.0008160380109717469,0.00919442439630564,0.00456014522235623,0.0,0.0,0.014119924615598758,0.014119924615598758
RH_Vis_8,0.0002767368316409399,0.004337893517401876,0.00011614687597333465,0.0006630306889542059,0.0,0.0027947514247086288,0.0,0.0,0.00045855022469094137,0.014428155353337104,0.0002345437590883345,0.006639709590010988,0.0018541054152386091,0.013882142629895839,0.0011749475685347175,0.0,0.00016930960765071713,0.006045580238626254,0.001761672063107186,0.010699446602060575,0.009149497942214514,0.010481757375814419,0.0027638944923749358,0.013480364088433417,0.011073084025572347,0.00021120364719262976,0.00012598411291286956,0.0,0.0,0.0,0.00011943698904962823,0.0038777839416051126,0.0,0.003869665108705065,0.0,0.00012012860904263734,0.0001226856943815671,0.0,0.0,7.548237344608812e-05,0.0004423187282167761,6.322648312942889e-05,0.0,0.00010939987751803451,0.00019828255123743602,5.132910776482412e-05,0.0,0.00032247930247042926,0.0008705861418992157,0.001013423862255376,5.279749216008369e-05,0.00486931820266613,0.0024718696893973077,0.0003498709282952441,0.00042824079304113047,0.0,0.0016821450294674948,0.0,0.0,0.0,0.0,4.365713070806916e-05,0.0,0.0,0.008121619665525553,0.0033564827230119147,0.005998977389749272,0.03816605048877432,0.036339115374793354,0.17013993776886896,0.4583189580315079,0.22086447460591344,0.2559758226603136,0.0,0.0040256117212251015,0.0002742713530801444,0.00012202507525126519,0.000329134644021823,0.0,0.0001368730194172879,5.3362810628361686e-05,0.0002173074992053593,0.005390607364082999,0.00010300381345557455,0.00039036400839037155,0.07919821858217567,0.0006629439906460001,0.00030074613224622223,0.00040774080166179155,0.0009299694511634949,0.0005515620590897968,0.0033391693658341754,0.0,4.6079801858693604e-05,0.00021452674881132307,0.004283247834008429,0.00028087242384265665,0.001155074773962553,0.00010871510547678766,4.900829218500482e-05,4.205019096448611e-05,0.00010176288825085734,0.002386920493051097,0.000340826735066709,0.03860236638190642,0.0005401328198870426,0.008374169169094538,0.003324729507153914,0.006579569173359148,0.00022367660331358395,4.652149089152623e-05,4.4845238771323204e-05,0.0001334325714360083,0.00012534110720804608,0.024881335231644094,0.00486772439201925,0.0,0.0,0.016348831058070452,0.016348831058070452
RH_SomMot_1,0.0005393559706565608,0.0017008591320935267,0.00011088590232957343,0.0012219491679361931,0.0003014842072633468,4.810902810511652e-05,0.0,0.0,0.0005092268645473248,0.01696071404355806,0.003082085033704572,0.047332765326900096,0.006080684084791913,0.002553067615555325,0.0003105384950514051,0.00037706635413274576,6.152239578187715e-05,6.081906949295024e-05,0.0,0.0002900505878391969,0.0,4.50949036793197e-05,7.575241255290867e-05,0.0003482660359966979,0.00018152058141890893,0.00040271792929577057,0.00018650254729830554,0.0,0.0,0.0003916195548975001,0.000927785637033034,0.0006712824785393026,0.00010507046823113893,0.001942259260218088,4.9599028276039805e-05,0.002168746581426329,0.0011500238620102629,0.00024077346727758138,0.00010948250021530947,0.000592352643359539,0.0002402185826817516,6.729939497988054e-05,5.384817077699305e-05,0.0002581455872846223,0.0009579037694538049,0.0,9.051685874854309e-05,0.0003402732154342379,0.0003580155258426216,0.0009896513172436212,6.88255551123049e-05,0.0004139636310526453,0.0022215811011093638,0.0005867939380472702,0.0002398961004488507,7.135456230667806e-05,0.0012707188036041254,0.0,0.0,0.00010875723426110844,0.0,0.0,3.785572025859823e-05,0.0001567784034535817,0.0007055563575783786,0.003756039609241125,0.0003796807178069377,0.0019884138612976427,0.005467291707296488,0.001858741956704362,0.0005803822655902524,0.0003974317269648576,0.004840427376663124,0.0040256117212251015,0.0,0.09793054091261477,0.015044123339572484,0.00324225549834515,0.0004556287712519985,0.0015039064407496477,0.0046218054987164055,0.001648938416820386,0.008336126826727103,0.003150977784343546,0.007294035780388853,0.01931070766620399,0.011469216311276214,0.00303898252539598,0.0010625871587539178,0.06569484547992877,0.12147554616243146,0.033565188825878306,0.0015794045536884807,0.00027322812006844556,8.995910541616448e-05,0.0019284556171283195,0.006291311892887679,0.0060583036751629795,0.0005706094479807236,0.0015580644851997092,0.000357155502531362,0.0012364825034715113,0.0030575345868211,0.0005781723166528991,0.013623353026679332,0.006381428169593103,0.007638470105899106,0.24761777520453832,0.3104928551648986,0.0011559911309310463,0.0022114060010362674,7.215525598180927e-05,0.0002808510047142568,0.001114561512460037,0.0020292006013061773,0.0090844478294805,0.0,0.0,0.025335726482137666,0.025335726482137666
RH_SomMot_2,0.00017506042191605303,0.0008518574912315254,0.0,0.0003848046475872241,4.6393138065929574e-05,0.0,0.0,0.00013503489960847218,0.00011854061298543253,0.012880336699532074,0.007523137673486035,0.11593040029205363,0.00816860291889409,0.000504767687345702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001357295502828358,0.0,0.0,0.00018398421303775876,0.00023263294148530427,0.0,0.00024654808742927955,0.00045239942218010856,0.0013566800277404123,7.577746772776828e-05,0.0,0.00045700885331431603,0.00012864468869397102,0.0005392408086209297,0.00037737997952713373,0.00030084141362910226,0.00018324129509979324,0.00017833881712894223,0.00014670089826058062,0.0,6.0534274129714297e-05,0.00030663231694538,0.0004971299230569563,0.00017597512087820697,0.00018184666885163797,5.179652674253797e-05,0.00037304994559598874,0.000342744134569322,0.0,0.0003184986875914479,0.0010968670837323857,0.00020427036401350564,4.793179493915411e-05,4.494088645792954e-05,0.00010004695194172614,0.0,5.1103102221699565e-05,7.290742019698616e-05,0.0,0.0001043396421719598,0.0001586524672974931,0.0,4.9665313827134316e-05,0.0011253363327050302,0.0,0.00020183043031781422,0.00011041009692444813,0.00012498302796463428,0.0,0.0001664090219566709,0.0007704234572592115,0.0002742713530801444,0.09793054091261477,0.0,0.09219317772110408,0.01171427852427127,0.0017762076928605891,0.012583102521610275,0.008299561089381709,0.01681660613996895,0.0010271146182484502,0.007686233408835952,0.004913640035827085,0.0090348543690211,0.010431467016732516,0.008456646655860786,0.002738364958045943,0.0024577602212545986,0.0700687079295106,0.14789091264554188,0.0020864288994803357,0.0022076972914851943,0.000148473403432495,0.00022318069747347276,0.0027370184718190395,0.0022732656083166627,0.0005456447077272979,0.0007445385042085973,0.0003063003609413752,0.0018045995013697123,0.0010237735619634388,0.00045223328994495847,0.005286264953426029,0.0020929628634002444,0.0015374558519910691,0.0008648206253590654,0.006158507597890881,0.0032228081944694646,0.002604081116029805,0.00022709023400629117,0.0012818098557837046,0.0009687938249951746,0.00023612832731383053,0.003090231462770586,0.0,0.0,0.033653552740074914,0.033653552740074914
RH_SomMot_3,0.0005358556493673057,0.00038685570553571847,0.0,0.0002198058487057797,0.0001459067941966895,0.0,0.00010664909848044387,0.0,0.00027594804476481873,0.012790662451172408,0.004921721575151986,0.024498671903099317,0.007266341306210858,0.0015315380533524414,0.00011344205070213019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.785036754877468e-05,0.0,6.415800892800766e-05,0.00015682745345041064,0.0002699701684592955,0.001974386476036179,0.0,0.0,5.943409438401937e-05,4.772103919851809e-05,0.0002185962559650365,0.0,0.00027465016897027764,0.00048200947976540523,5.8944986369896524e-05,0.0,0.0,5.881239213273537e-05,0.0005273168665966167,0.00040835706333878624,0.0006108913057799441,0.0,0.0,0.0,0.00012540470910236889,0.00016297730357155583,0.0,9.749886996279903e-05,0.0,0.0,0.0,8.886145123826475e-05,0.0,0.000257785468307831,0.0,0.0,0.0,0.00030342984299949337,0.0,0.0,0.00020953553665471676,0.00013091980499209857,0.0,0.0009743633497627614,0.0,0.0,0.0,0.00015363940415967148,0.00012202507525126519,0.015044123339572484,0.09219317772110408,0.0,0.1634063354456907,0.004096621406645817,0.012039816813734368,0.005690769820260525,0.011203120371526385,0.002036821531046839,0.056696391012916764,0.008723279203578438,0.0022659991950336996,0.002404563030036169,0.12911900953949965,0.011467613350747844,0.00395226628660002,0.06936998829166552,0.0679932620496015,0.0005529478979043552,0.002914991166445918,0.00016642909540085662,0.00021670937534654534,0.007519358348288244,0.0039568419715214865,7.703783016493655e-05,0.0014106962625227283,0.0002929743547753565,0.0026898004601762344,0.00019967222274571808,0.0007798222710528183,0.00025346430856642806,0.00467274494414498,0.0015026226849997922,0.00031859504860636396,0.004051623627435494,0.0001440224430018201,0.00130233798700086,0.00015484462053484466,0.0005239868688283026,0.0009506517422677003,0.0,0.0001516428059356651,0.0,0.0,0.027656921351982684,0.027656921351982684
RH_SomMot_4,0.00035135942854880466,0.000787823720959897,0.0005346234190562957,0.00042943738778334164,0.00012488803962473473,0.00012006578602571087,0.0,0.0,0.0006876076022458384,0.02700893171133317,0.008132220541626453,0.027034929740416123,0.011744377890373782,0.002218053962531543,0.0,0.0,0.0,7.46742225982609e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015050332372808236,3.358263306144943e-05,0.00019036744875815145,0.0002565808650094204,0.00046048433535511845,0.0026816241137353775,0.0,0.0,0.00036967880999132897,0.0,0.0004928021023714834,0.00020351041102436576,0.0003378498001086757,0.0010202364907708936,0.0,3.762897825219296e-05,0.0001064960066579405,4.5701626036123943e-05,0.0003378073667138876,0.00016379545258318856,0.0008075389316691288,0.0,0.0,0.0,8.846103113995398e-05,0.0,0.00013161149439002364,0.00036322043959298775,4.376909240588369e-05,0.0,0.0,0.0,0.0,4.773171213234562e-05,0.0,0.0,4.738608335978977e-05,0.00014313411405211078,0.0,0.0,0.00010366812646976612,4.6720598173674906e-05,4.201529571479698e-05,0.0024149242393928854,0.0,0.0,0.00013649653244768745,0.0005017351359145717,0.000329134644021823,0.00324225549834515,0.01171427852427127,0.1634063354456907,0.0,0.06399200160242866,0.05440930053902914,0.011430147782515743,0.022499826513697085,0.005200644630816322,0.19639874861131684,0.016119032026415025,0.0034357188960698315,0.0023976194267315456,0.11903274823379867,0.023371800977564527,0.0035314234985635573,0.04027895220480385,0.011678407676661624,0.0010293215442161072,0.0031715131837977977,9.068675427249903e-05,0.0001508375315360444,0.011098328163028836,0.007770446469646876,0.00046237533399865583,0.0018316400617035134,0.000796742457090185,0.006795162810691212,0.0005759947720998971,0.0,0.0009901658852946161,0.007171003061424745,0.0025563541735575627,0.00048700063794041026,0.0044016859243646905,0.0005515370154824229,0.0014171959172789106,0.0,0.00017816874423686724,0.0007556994201482998,0.0,0.0004194476412514366,0.0,0.0,0.01458487456779231,0.01458487456779231
RH_SomMot_5,0.0005966178723778071,0.0019693418837871185,0.00023411400384531307,0.00048043280827707774,0.0,0.0005610126103928323,0.0,0.0,0.00024369418810907145,0.021767211932233556,0.0119184115475225,0.011967143168575325,0.00617509603613899,0.0014485787152416778,6.47030341698643e-05,0.00011076120868540814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.235697751581312e-05,0.0,0.0003720308230811192,0.0007486390700624493,0.0037665620076606046,0.0002898786718610046,0.0,4.5201837376516126e-05,0.0,0.0002314135587955063,0.0003216652714838427,0.000797682835871447,0.0017055424640404957,5.770177851459199e-05,0.0002443286724324791,0.0,0.0,0.00044313868946789644,0.0005248900080160302,0.0016252213340485677,0.0,0.0,0.0,0.0,0.00011389259657347512,0.00010559077375523246,0.000491064253387879,0.00013642288997544206,0.0,7.641774350587568e-05,5.411582312585144e-05,0.0,0.0,0.0,0.0,0.00013434789889823966,0.0005777307934207003,0.0001085033857789779,9.371110821182341e-05,0.00027018622596438816,0.0,0.0001408472528997794,0.0012943661575698152,0.00013747440145134944,0.0,0.0,0.000925812794569617,0.0,0.0004556287712519985,0.0017762076928605891,0.004096621406645817,0.06399200160242866,0.0,0.19871345870232307,0.011254018490183001,0.013139723485785291,0.0027437747165515534,0.03397681465256993,0.007142481535126651,0.0022279241282481305,0.0019956076076330233,0.03565487848015525,0.11216148533819277,0.0009559237705723304,0.0015641174691923797,0.0038942556446394825,0.000640461366854188,0.002395357458809272,0.0,0.00029454342642532574,0.0016529196563436085,0.0051271800240937715,0.00042255734781475134,0.0017214800769631917,0.001304824329450725,0.012678056590904365,5.7346101452457197e-05,0.00018610895201678364,0.0002991755375439175,0.0028254653983376347,0.0026248951338097215,5.5663872797776895e-05,0.00034669039787046057,5.046266835461567e-05,0.0006467333811958746,0.0,0.0006231666410407108,0.0025790698359240286,0.0,0.00017928605157362438,0.0,0.0,0.0160482165681762,0.0160482165681762
RH_SomMot_6,0.0010476306151727018,0.002913336954242532,0.0009314149454317066,0.0012850652625459155,0.0007510733973832186,0.00030005024770667673,0.0,0.0,0.0014060125989744949,0.076142959285165,0.023099927128641052,0.047442183257408094,0.022128806368865883,0.005283779096810577,7.148256810769231e-05,0.0002412607669080467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032679641551961765,4.923519228038646e-05,0.00033347056580338433,0.00025003335556330973,0.0005426950604689374,0.0010442463697504791,0.002922242634536856,0.012315353464712414,0.0,0.0004571003135709589,0.0007616600686112138,0.0001561284302663067,0.001395306285237918,0.0007723208604342117,0.0007292818190659392,0.00416302207350599,0.0003841783723231088,8.770339935968776e-05,0.0003186162248175561,0.0002387339074102553,0.000797682565963438,0.003737221838804803,0.0019091273619635868,0.0,0.0,0.0001811896857677957,0.000718427622731433,0.00029598766947712673,4.748031595726511e-05,0.0021866809853644717,3.093852359678955e-05,7.491526587329554e-05,4.702948475459685e-05,0.00014600965228295487,0.0,7.3367559370124e-05,0.0,0.0,0.00042276789341272363,0.0007554767344736811,0.00013124249158391943,0.0001321105928562946,0.0021049795111138686,0.00037378303888244136,0.00022677398664839115,0.002771866024907174,5.2980462799144044e-05,0.00018246924252020774,0.0,0.0009453176968143416,0.0001368730194172879,0.0015039064407496477,0.012583102521610275,0.012039816813734368,0.05440930053902914,0.19871345870232307,0.0,0.235327369421893,0.13044051666703782,0.007932331378390868,0.1617954704453613,0.023493420357943825,0.010745207422778827,0.01281191552830998,0.02505398313480642,0.22183935100453128,0.0013487291778732952,0.0059006872381891775,0.010773954842801003,0.001709918517287111,0.007040980014223876,0.00010899179203227822,0.0004397348834267034,0.0036908945197346925,0.012420519746430794,0.0009796140861813372,0.004546568664441606,0.004648231679017616,0.018318522352323695,0.0012124444576633083,0.0002460118264860472,0.0015811971592953795,0.004633967245119652,0.0037959950557179996,0.00047179686633493323,0.0014927670249107515,0.0003501346361313477,0.0019124133493031788,6.268412226520044e-05,0.002418114455659348,0.013130737646668141,0.0002730287004641725,0.0015924263311146308,0.0,0.0,0.012876198833352299,0.012876198833352299
RH_SomMot_7,9.872290278200369e-05,0.0023757060967673936,0.0007249016940642196,0.0004957064282193642,0.0002173948954185586,0.00039974191202496554,0.0001408582959931619,0.0,0.0011745159046564922,0.03188462155524274,0.007912773331259247,0.019650810858871947,0.005439732684524722,0.0020110298080782377,0.00013752844089050966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001446804864385539,0.0,0.0,0.0004697548348814151,0.00029709855685910747,0.0002466352368694427,0.000538416675363162,0.0012765592080491881,0.004482025014806682,0.0,0.0004998618123897712,0.0009365389156981938,0.00048301931744477864,0.001877748994348,0.0013851706765623155,0.00017709019954597848,0.0008847017408095543,0.00041791289033267916,0.00017830731115267597,0.00015848935417621117,5.357157290556249e-05,0.0003451634704281258,0.00316666653437062,0.0004976709652277715,0.0,0.0,0.00015234331361381668,0.0004610886323956726,0.0,4.180906671704878e-05,0.0014495111086017054,0.0,5.1324365095529335e-05,0.0,0.000453739631117892,4.59216897472294e-05,9.589688881491772e-05,0.0,0.0,0.00013297123695597482,0.00024666805768329343,0.0001000928787173113,0.0,0.002670856527025018,0.00012396280268275734,4.5775519137233426e-05,0.0012721094660603815,7.941225718693006e-05,0.0,0.0,0.0008639334840045948,5.3362810628361686e-05,0.0046218054987164055,0.008299561089381709,0.005690769820260525,0.011430147782515743,0.011254018490183001,0.235327369421893,0.0,0.21967399282125458,0.0036441982017143162,0.0769408019836942,0.10833347787395604,0.017354498507457825,0.06782523442016361,0.005814520455969334,0.010802628242479732,0.00044990859540147216,0.010857472759391484,0.00299213732611804,0.0027170275732139454,0.002796170327254243,9.682965233450751e-05,0.00018836334709150429,0.005334653552246505,0.00765310340764918,3.5548816508710124e-05,0.0010725764194514076,0.0005747163875194088,0.0026891895812360947,0.0017097291266932788,0.0003260538407504044,0.0007011010670520794,0.0013978523351951275,0.001219109234427518,0.00025306667430434964,0.0014499759171833968,0.0001278741283200907,0.0003209137473362287,0.0,0.000658150366575036,0.0026813445314525387,0.0,0.001217735121188021,0.0,0.0,0.012079237485778414,0.012079237485778414
RH_SomMot_8,0.0014306357243730262,0.0091124978689016,0.003288934542252973,0.006618898780280554,0.0032560133688924898,0.0006136547396473106,0.0,4.494604170089462e-05,0.0023574793824558903,0.12886706999718364,0.04810644705194642,0.05883014634994281,0.021441395868871293,0.0067980915555022215,0.00017354592952125935,0.0,0.0,0.0,0.0,0.0002045757649252877,6.841950550409955e-05,0.0,0.0003141739091548161,0.0007493450722964908,0.00022968163236477757,0.00013500141944791443,0.0012161026365793345,0.0021974383926870776,0.00453250898275901,0.01677786344801236,0.06382058374717818,0.00028761130192272484,0.0014116598071227992,0.003692565894231606,0.0021017506324530794,0.0070706011264700455,0.003347445030710561,0.003639775708866891,0.017432036080012453,0.0007102236569896389,0.0009532538906765873,0.0007029943329228902,0.000459491910598131,0.005631076999771075,0.02395148942533935,0.015610341927924399,0.0,3.791680815261192e-05,9.929569384629253e-05,0.0010547101788529393,0.0008575980374250479,0.0007349373095342803,0.013324817618391948,0.00016315260111151306,0.00015095430530807008,0.00013804103475721326,0.00182784932710862,0.00021992592692299614,0.0005351782111122365,7.407740200954531e-05,0.0,0.0016417525016730753,0.0022093001440503636,0.00024533719527426804,0.00041366689033211303,0.00657041412891146,0.000473792130442212,0.0,0.001305819634511742,0.0,0.0,0.00031557986768350477,0.0003150624116168157,0.0002173074992053593,0.001648938416820386,0.01681660613996895,0.011203120371526385,0.022499826513697085,0.013139723485785291,0.13044051666703782,0.21967399282125458,0.0,0.001492263873968521,0.011533523787547753,0.004049000117735638,0.009438012834456925,0.12359513975398939,0.01573898962030898,0.09267614438720807,0.000299499438721777,0.008128088130483407,0.011511325095413555,0.16838053695080843,0.2238833843657495,0.00015643843889337876,0.00013807181969351313,0.0007864137485135376,0.0025083498196340225,0.0006999376131575009,0.002877484934644388,0.0024055872846590297,0.005700402123760748,0.02021442153820684,0.020731709849355743,0.005216712431939073,0.0005578785195688495,0.00040449143312731715,0.00017649516806177718,0.0008890772195376961,0.0003977511900838903,0.0027618922453618963,0.0004127655518163866,0.021292729832093023,0.015098433685400143,0.000527133525798002,0.002825082445143299,0.0,0.0,0.015144948776568534,0.015144948776568534
