,L.BSTS,L.CACG,L.CMFG,L.CU,L.EC,L.FG,L.IPG,L.ITG,L.ICG,L.LOG,L.LOFG,L.LG,L.MOFG,L.MTG,L.PHIG,L.PaCG,L.POP,L.POR,L.PTR,L.PCAL,L.PoCG,L.PCG,L.PrCG,L.PCU,L.RACG,L.RMFG,L.SFG,L.SPG,L.STG,L.SMG,L.FP,L.TP,L.TTG,L.IN,L.CER,L.TH,L.CA,L.PU,L.PA,L.HI,L.AM,L.AC,R.TH,R.CA,R.PU,R.PA,R.HI,R.AM,R.AC,R.BSTS,R.CACG,R.CMFG,R.CU,R.EC,R.FG,R.IPG,R.ITG,R.ICG,R.LOG,R.LOFG,R.LG,R.MOFG,R.MTG,R.PHIG,R.PaCG,R.POP,R.POR,R.PTR,R.PCAL,R.PoCG,R.PCG,R.PrCG,R.PCU,R.RACG,R.RMFG,R.SFG,R.SPG,R.STG,R.SMG,R.FP,R.TP,R.TTG,R.IN,L.SN,L.VTA,R.SN,R.VTA,R.CER
R.PaCG,0.0,0.0005004873820372362,0.0016927353136069827,0.00017665991991025514,0.0,4.010142815126903e-05,0.0018210091409854154,0.00023171445995520088,0.0005957768390228701,0.0,0.0,0.0,0.0,0.00015981846989483793,5.1063194394707155e-05,0.03431736289655322,0.0010127664357512346,4.515702107959501e-05,0.00020488838009255828,0.0,0.010526964665332702,0.023775100820815246,0.03972891181380606,0.015976811763042723,7.407740200954531e-05,0.0011036790760361678,0.02831895861019037,0.006910290830201857,0.0004246678934883501,0.001113664419211704,0.0,0.0,5.96920146212517e-05,0.0019972224055554823,0.0007096153923013572,0.007633938477676306,0.0021112874347881997,0.004815496502153116,0.0020380223132190033,0.0003315826595344584,0.0,0.0,0.05613591257360793,0.02468061032525056,0.020572928955971907,0.00928905259794923,0.002553220888601773,0.0,0.00011404639015680091,0.0001633046325811261,0.0059343148880506395,0.004215676352476695,0.0,0.0,0.0,0.0012488182132979837,0.00010858908542755136,0.0004382480180445092,4.8946278892104217e-05,0.0001789357456808621,0.0,0.00025795030112871025,0.0005061022899085619,0.00016708588954909246,0.0,0.0036666190088604925,0.0005493141572305982,0.0017437414841511207,0.0,0.17864237345083453,0.10171616050783311,0.25879518235391247,0.07871406365763121,6.897146738177831e-05,0.0052225247081138055,0.2108378451137815,0.07081010549108771,0.00043286006039433854,0.004607078280546822,0.0,0.0,0.0,0.00540124556846149,0.0,0.0,0.025768312821602947,0.025768312821602947,0.0008898699856290312
R.POP,0.00017984385117594684,0.002050569276188024,0.006044113732019572,0.0,0.0,0.0,0.0003593084815997489,5.486801818765789e-05,0.0001044969291360833,0.000124812392121569,0.00015736558061473188,0.0,0.0,0.00016011268504757687,0.0,0.0009791156547734302,0.0025737940636097446,0.00011937732395640296,0.00026617606001428875,0.0,0.0005126466028726845,0.0007130618592312301,0.0035029484966945046,0.00080669917073766,0.0008064787831369445,0.004400276696093276,0.013322147634388914,0.0006821066418241051,0.0,0.0,0.0,0.0,0.0,0.00036681770798311877,0.00035369862871984225,0.0020959732746630034,0.0012565732603281423,0.0016344315284140775,0.0003944625807807876,3.8838995134091595e-05,0.0,0.00018295873226137094,0.03165264085031622,0.0333467316033843,0.0407830603218047,0.012488322010877408,0.002073280473504865,0.0001824860385100027,0.0,0.004894181496066587,0.0056059451363345255,0.07840145791400661,0.00010395223163966574,0.0,0.0002864486346172004,0.020028765860060166,0.0034512507389318934,0.0009351434758701844,0.0005800313967465004,0.004924258637172506,0.0,0.0003927092197983429,0.010271623422257898,0.0,0.0036666190088604925,0.0,0.003073902938223142,0.08775405620371961,0.0,0.020639941315352125,0.0015733936329310398,0.16844757545270672,0.0027783647195620082,0.0002881591342078725,0.1036742394041833,0.0703932436765222,0.0066592526765272796,0.003280088856725229,0.026056548196867833,0.00044174666975993975,0.0,9.906434412459698e-05,0.02824732695261041,0.0,0.0,0.029508107850157554,0.029508107850157554,0.0006170207508556351
R.POR,0.0,0.0017903349325177553,0.000459943181365271,0.0,0.0,0.0,6.052933095732741e-05,0.0,0.0,0.0,0.002070790926861355,0.0,0.003271898800885454,0.0,0.0,6.918256629116824e-05,0.0005266545701808329,0.0024291555594340123,0.0018062324602453315,0.0,0.00035403684658964524,0.00019400711198478416,0.00020571534738441621,0.0001230094721729088,0.006186706672802694,0.009015375701834822,0.007459516409407755,0.0,5.1427415973229895e-05,0.0,0.0008568750194189752,0.0,0.0,0.0012905648811392632,0.00020667468527537107,0.000394489818354689,0.0021755642186633162,0.0015948428984884362,0.0004090214187670938,0.0,0.0,7.234740734899234e-05,0.006005845654017029,0.029095519729296297,0.03744879781801857,0.005373308786296646,0.0006057379290359138,0.00032694509241826443,0.0006442589069867339,0.00031254815682302993,0.003797172768467088,0.0014498656212035784,5.80348372856025e-05,0.0,0.0002727895504010272,0.0004257028943057863,0.0010611972443284284,0.0003619044298360943,0.00042224807179513083,0.14205719564180389,0.000301206209726101,0.0033965621035347035,0.0012732572845696023,0.0,0.0005493141572305982,0.003073902938223142,0.0,0.18112444746748663,0.00012631459599031172,0.0007340333799016714,0.00021662674108178313,0.0023066782109001514,0.0004927607216179301,0.005355865337314587,0.15163141402666813,0.025617615568726958,0.00034266512092770543,0.000914918671128974,0.0004613670193716178,0.004834554178395002,0.00020508749508636422,0.0,0.024894372081504582,0.0,0.0,0.024087243949348476,0.024087243949348476,0.00020011404673255415
R.PTR,6.98000849683182e-05,0.0053993752563389,0.003384215982970753,0.0,0.0,0.0,0.00022102082032755092,0.0,0.0,0.0,0.0009358207406129633,0.0,0.002071519663061383,9.707824917795558e-05,0.0,0.0004382226505475251,0.0021229547328545763,0.000579919874613157,0.0034437045486467397,0.0,0.00021510046913032706,0.0004906039522699357,0.0014262734325790228,0.0004250129901565462,0.004163847151441793,0.016964274612170566,0.016938011012886306,0.0005951067268423202,8.231876543385139e-05,4.7933684295214626e-05,0.0006717168260743005,0.0,0.0,0.0012090712746136113,0.000220451684588864,0.0019947795337183242,0.0027763786169037095,0.003064613976989057,0.0003270059720975287,0.00011572341344274299,0.0,0.0002864855387536392,0.02595193040678142,0.04781144308148584,0.052586215227083004,0.011046996020726837,0.0004988423042920308,0.00020945698956837235,0.0,0.0021864390745279785,0.011822497172524453,0.01880158516737188,0.0,0.0,0.00033547044919343824,0.004683332789472807,0.0007521985378359693,0.000896404300429348,0.0003339343641579531,0.09018704929594142,0.0003857023731914631,0.0021607489256546797,0.003151527610092128,0.0,0.0017437414841511207,0.08775405620371961,0.18112444746748663,0.0,5.2076830065344416e-05,0.004640579948917331,0.004007473409498089,0.01620412801415959,0.004117137681189734,0.0023968503662750297,0.3008645678495687,0.07562631942029523,0.0025531055781167324,0.0021396730816830778,0.007335532999248546,0.001163983029950448,0.0,0.00017745709321378733,0.05678198147984487,0.0,0.0,0.025911122652201846,0.025911122652201846,0.0005218492166789792
R.PCAL,6.127719977933803e-05,0.0,0.0,0.009833947489661031,0.0,0.001314899937576002,0.0029920806030221017,0.0005797897481063605,0.004291170586451851,0.016458865958853427,0.0,0.00894924945430285,0.0,0.0011187581655649655,0.00011024914692306438,0.0,0.0,0.0,0.0,0.005524189314178475,0.0,0.0,0.0,0.010314771841918764,0.0,0.0,6.688554117439663e-05,0.006956110402181932,0.0001485890513025414,0.0,0.0,0.0,0.0,5.605347729659844e-05,3.3492460651589814e-05,0.0016838043313647639,0.0,0.0006602806618032101,6.110697265411436e-05,0.0012580145652384778,0.0,0.0,0.012827459719463443,0.00022067694981287982,0.004471742144321554,0.0015930173756719718,0.018961534835693915,0.0011055573812916426,4.69298000153469e-05,0.0,0.0,0.0,0.8261884743315062,0.0,0.028030948638715626,0.0035254343555265926,0.014922695574600174,0.01174331781124652,0.3150170270440067,0.0013546164884744348,0.7084972453386215,0.00014601169587216375,0.009643666932002522,0.0048815552919620675,0.0,0.0,0.00012631459599031172,5.2076830065344416e-05,0.0,0.0,0.00018374062105995707,0.0,0.04979103933347242,0.0,4.991612006042455e-05,0.00020277309560549277,0.07689064879186223,0.004261564542784222,0.00010598574942342602,0.0,0.00039559319072654254,0.0,0.004651475090296759,0.0,0.0,0.026316678730142096,0.026316678730142096,0.00033582966976214445
R.PoCG,0.0,0.00024980349033566193,0.00043812643990992896,4.234050787441318e-05,0.0,0.00013266934870413447,0.0008106235676342697,0.00013012482565509265,0.0004867954500164099,0.00020069434509531256,0.00010319336599421715,0.0,0.0,0.00033382312735593354,0.0,0.008037198293569385,5.358735481241085e-05,9.589688881491772e-05,0.000214203985102928,0.0,0.006661256226810422,0.005909473615287864,0.00716867025036185,0.009579904993798056,0.0,0.00032403209866747835,0.002169396037932563,0.004835169429844884,0.0006397208723045571,0.0022005967906551425,0.0,0.0,0.0001120660211157715,0.0009858764146813434,0.0013461783351210216,0.0038816446672024787,0.0011102605244864517,0.0012938177623336778,0.0006473944977280792,0.0002941710844715715,0.0,0.0,0.11393310280580185,0.02556918418948711,0.08727414026156746,0.02750712593950571,0.007301757975758535,0.00011344205070213019,0.0,0.00430672363829965,0.00051815334703746,0.019784093176375268,7.412002433993907e-05,0.0,0.0007199627553772305,0.07229995845032719,0.005894329219588451,0.0008113944943118759,0.0015794927634815265,0.0006264297787394553,0.00028157276957600184,0.000148473403432495,0.013515629455263065,0.0,0.17864237345083453,0.020639941315352125,0.0007340333799016714,0.004640579948917331,0.0,0.0,0.004699052102726031,0.5000420803551132,0.03846005350152883,0.0,0.011246317482591995,0.016763050106053133,0.23549561056206217,0.00561501642447129,0.2930404293547829,0.00010149437990802868,0.0,0.0010049392423103647,0.06791613440176292,0.0,0.0,0.022008621182550252,0.022008621182550252,0.0019422279316099417
R.PCG,0.00011414255838028115,0.016610316166145802,0.0015703199205285884,0.0,0.0,0.00018622943124018586,0.0008842121932309601,0.00017285503442404518,0.0010303422900348577,0.0001596072784455605,0.0,0.0001132995855435101,0.00013178839595471756,0.0003775646891449355,0.0,0.009204162492177773,0.0005726560794378764,3.658337776167475e-05,0.00031274447248520385,0.0,0.0030850001635844538,0.04914301261479241,0.011140133474168734,0.007055680920218454,0.0004669742001622395,0.0011635814646710145,0.026255635201213462,0.002157600510427098,0.0,0.001108214652627553,0.00014549833083972086,0.0,0.0,0.0008805941110775338,0.00012829919873124808,0.004991925161025737,0.0012856635406378778,0.002855125901729737,0.0006869950730110202,0.0,0.0,0.0,0.00996704991733252,0.004921197247998558,0.0047705722998659505,0.0026568963180110855,0.001463281606988018,0.0,0.0,0.00028222122356677244,0.1010714688264895,0.001011671122061352,0.00038569602264160294,0.0,0.0002818819453440765,0.0009656950342828952,0.0,0.060333413660095446,0.00026687516802662367,0.0009360208002847989,0.0008782182882455515,0.00043734354088422546,0.0002901530256401345,0.00024004363602220596,0.10171616050783311,0.0015733936329310398,0.00021662674108178313,0.004007473409498089,0.00018374062105995707,0.004699052102726031,0.0,0.008778490386664112,0.18196111142819332,0.003789483451748702,0.012235630763189767,0.15406404199697513,0.00861336960478608,0.0009017962527180474,0.0016642256324146416,5.168458817969556e-05,0.0,0.0002717381777349522,0.0008442311787540047,0.0,0.0,0.019556366654535202,0.019556366654535202,0.00021458199512486387
R.PrCG,0.0002467345475933096,0.0018546160156418716,0.00765101978337152,0.0,0.0,4.4592851648268044e-05,0.0031381391896270223,0.0006964884124450825,0.0006859394088076086,0.0005235282912657863,4.954480375710307e-05,0.0,0.00013702670889323887,0.0005416357139491223,0.0,0.027513912221143716,0.004247631043095663,0.00018376433055060194,0.0004310610078418583,6.841950550409955e-05,0.008924296131158199,0.01686972662718721,0.053079064798561525,0.010430893412088369,0.0,0.002709870071668304,0.05184318588651384,0.005989756491603299,0.000566333376372166,0.0016285997494578115,0.0,0.0,0.00012939020931630594,0.0016206115173314905,0.0037335011222031757,0.01340945552983185,0.003755277444934218,0.0076580819726876645,0.0036921738220024127,0.0011171756679194795,0.00010664909848044387,0.0,0.21314788249950556,0.10155494597732191,0.14520935946748695,0.06801754776299841,0.01438688288687619,6.47030341698643e-05,0.0003556495777879291,0.009146492609078146,0.001130960108982354,0.41207533241844896,8.974522259845692e-05,0.0,0.001329303277702698,0.08514693615293424,0.01002532220811664,0.0017246389453423664,0.0023817069268211384,0.0014438635495729948,0.00042299890960523776,0.00019025014673759418,0.02235277716805313,0.00027429309609815585,0.25879518235391247,0.16844757545270672,0.0023066782109001514,0.01620412801415959,0.0,0.5000420803551132,0.008778490386664112,0.0,0.021886903814694894,0.00016046497669211702,0.08993406480862567,0.3137715249821951,0.12170595048505681,0.008054344427312444,0.0768033006377119,9.787139506841643e-05,0.0,0.0006658688449258524,0.042678953986141244,0.0,0.0,0.015671501339530443,0.015671501339530443,0.005408783536191964
R.PCU,0.0014391011538586313,0.0005865891665527679,0.0015936013023695197,0.005035091953710337,0.0,0.004726842560047729,0.01937959257408735,0.00793896601414217,0.031696549785917176,0.0234003838192505,0.0003202816266358118,0.004190710690680213,9.040540987594491e-05,0.009463488927000219,0.00024086321169045535,0.012391471972776586,0.0007875336816696365,3.718851151705664e-05,0.00030333103738918517,0.0037678198175391782,0.010317769698603292,0.012464054250218872,0.00882942173099659,0.08556349435762027,0.0005548066425408598,0.0011695509275583254,0.007524571675456822,0.03968735465223352,0.006931068190618363,0.01189480830809291,0.0,0.000244174312042336,0.0020327181967079795,0.004410186249099984,0.0006938221146141986,0.021085407548820854,0.002491751128737416,0.008131053158642442,0.002831046529149588,0.004201425980785976,0.00048466858261994643,0.0002719052662156183,0.057311998483024984,0.009247735689206811,0.03435184247248569,0.010535210000260573,0.03259961831558307,0.0021533298099879142,0.0001769731404426302,0.0047512713516800545,0.02488832628092081,0.0046784296270923715,0.08261728111571909,0.0,0.009723917723967397,0.05551389859399736,0.010495874719487241,0.28174497664998166,0.03958636129485032,0.001302667598661018,0.07154820678954164,0.0009763142371375889,0.01976279652066187,0.018684557516017292,0.07871406365763121,0.0027783647195620082,0.0004927607216179301,0.004117137681189734,0.04979103933347242,0.03846005350152883,0.18196111142819332,0.021886903814694894,0.0,0.001830595409746861,0.011935651146553126,0.07551126218994365,0.5813779331377303,0.031253991899925615,0.027220298118838727,3.880168999146817e-05,0.00013063748121505559,0.003733681216394035,0.02388243719762556,0.0,0.0,0.030216667928436535,0.030216667928436535,0.0029033880872064463
R.RACG,0.0,0.01081619221496948,0.0007480814246932739,0.0,0.0,0.0,0.00016192382947884215,0.0,5.433603335844747e-05,0.0,0.005104011209315748,5.938131194501454e-05,0.009019096491697192,0.0,0.0,5.810738084666884e-05,0.0008482310187948595,0.0021594839555022297,0.003338302193816524,0.0,0.0,0.0011542760429042273,0.00019099671614533498,4.239614362665227e-05,0.03714255423029889,0.012951841234295828,0.01316745212260544,0.0,0.0,0.0,0.0016719944601765644,0.0,0.0,0.0007882918031401469,0.0,0.0011627820164285523,0.011380872933037233,0.001554891061067213,0.00010133782555135726,0.0,0.0,0.0016901948893038438,0.0007484782897175284,0.01749609148148306,0.00832860662665526,0.0022813205501352306,0.0,0.0,0.015084767467900887,0.0,0.11161022737288885,0.0006303692172238033,0.0,0.0,0.0,4.657770887389832e-05,0.00011895401180313039,0.001572855771818889,0.0,0.030251877584238626,0.0,0.1924621662549577,0.0,0.0,6.897146738177831e-05,0.0002881591342078725,0.005355865337314587,0.0023968503662750297,0.0,0.0,0.003789483451748702,0.00016046497669211702,0.001830595409746861,0.0,0.01963553757053093,0.14126391509423683,0.0,0.0,0.00028873025184250763,0.0050466624897556175,0.0,0.0,0.0018323498696404786,0.0,0.0,0.018656891430437632,0.018656891430437632,0.00017989444350425312
R.RMFG,0.00013662299591722343,0.02582198777288789,0.0227804912857411,0.0,0.0,0.0,0.0008236637296516483,0.00022856689300992993,0.0005933989417550507,0.0,0.006578846440684402,0.0,0.008827866875787018,0.0003618978248015399,0.0,0.0010088245025457203,0.013349647088463104,0.006051137293643849,0.014523103650455657,0.0,0.000993876715551471,0.001800074096454436,0.005806086763809733,0.0018393151619815198,0.019878517824966312,0.07644888885612369,0.0758453917477176,0.0009992918992080568,0.000406005142788885,0.0007115771068431594,0.00218696775876782,6.394884564462262e-05,4.785903930750958e-05,0.004686237013141234,0.0012620595069075759,0.008543764347130051,0.013255024250277234,0.01582580755945554,0.0017962777207821557,0.00016558700554885646,0.0,0.00033690783272599065,0.06233656138315545,0.19208453319811442,0.09013761299134798,0.014793943416248819,0.0010050448765932904,0.0007367543225368201,0.0006535796441050969,0.003907814581416958,0.050701386780873756,0.35134480119081474,4.622099844967315e-05,0.00010965432365361277,0.001004575705141435,0.026377135584935412,0.0067118652219361,0.003242671345614071,0.0009668601037696969,0.12340434031746339,0.00011275429810530212,0.028495349578337513,0.014211795238953802,0.0004955086203514847,0.0052225247081138055,0.1036742394041833,0.15163141402666813,0.3008645678495687,4.991612006042455e-05,0.011246317482591995,0.012235630763189767,0.08993406480862567,0.011935651146553126,0.01963553757053093,0.0,0.661462878985366,0.010765136610773567,0.00418622781941125,0.00898797931020573,0.09844570067136997,7.12917045872934e-05,0.00011168929122896238,0.03169198953973385,0.0,0.0,0.0208709824985508,0.0208709824985508,0.0013093015943447593
R.SFG,0.0008767515155866875,0.0500985568908487,0.0449906809034596,0.0,0.0,0.0001781261604647604,0.003226438013765446,0.0006811051211672278,0.0010622713740954606,0.0006944997032465865,0.007654737866442147,0.0,0.01254302622767836,0.0013116332216682285,0.0,0.014675257719997115,0.018390502873716526,0.005950071878533953,0.01477304495967632,0.0001192602879880258,0.00473333944246308,0.029346725896850338,0.041777626764137224,0.006793894802145742,0.03095096523008611,0.06999219863320821,0.19685885009565607,0.004091146496202746,0.0011609462293960962,0.001228082642352871,0.0026973412349499855,0.0,0.0,0.007247269887795502,0.0017477739907726753,0.020583245734614595,0.019231471724495824,0.024054378493188852,0.004113040720535706,0.0006908411387476919,0.0,0.00038446571638911146,0.11031532269871598,0.13127825224351247,0.11252322131844072,0.030471680124643474,0.0061834849351366525,0.0008173782006303858,0.0028522550560424135,0.0011713379537811061,0.30718602559443015,0.2540627746647421,0.00010024724296328403,0.0,0.00022545183262847167,0.010612459775689292,0.00171081269938478,0.011307388102493179,0.0007885005442102896,0.026757097691480953,0.00026625402101467194,0.12222637165702034,0.0030597069819148803,0.00035926029145271984,0.2108378451137815,0.0703932436765222,0.025617615568726958,0.07562631942029523,0.00020277309560549277,0.016763050106053133,0.15406404199697513,0.3137715249821951,0.07551126218994365,0.14126391509423683,0.661462878985366,0.0,0.033349336287000576,0.0024422940701460095,0.004426414784297705,0.05133174595366378,0.0001309951016148522,0.0,0.03201767350240503,0.0,0.0,0.02063292720285976,0.02063292720285976,0.0023008334262336863
R.SPG,0.0017831128265623183,0.0003717351041551907,0.0010012377547264381,0.006202313821927095,0.0,0.004476755060937888,0.01907806113677829,0.006874759044888492,0.019950032319335554,0.025848294210428988,0.00032220298993032267,0.004122636250997681,0.0006698637456501477,0.006050909024729276,0.00016214216577869328,0.008847652143047818,0.0006031524031045303,0.0,0.0001998363345266309,0.005996369496155621,0.010033700183551613,0.006205469570940858,0.00991729721114802,0.06634429323342773,0.00037199009396261486,0.0005960467007615707,0.006428853620963863,0.035554704910510763,0.006679011541001083,0.01185607130348362,0.0,0.00029750517712996016,0.0017376490550309045,0.00520899531083996,0.0009561731385815174,0.017141926108555593,0.001787040126897938,0.0069084647444344,0.0017291137270827237,0.005057664657372116,0.0005824421688097719,0.0,0.09316814524837674,0.013210486972687977,0.0589880847987383,0.018416966139378068,0.02479719322990023,0.0018199564496259313,0.0006039428287078475,0.011492275794031592,0.0019046045096069038,0.018656625318432832,0.2546419641952747,0.0,0.025571309425868032,0.5306541385669873,0.01957616037275515,0.02476764715979214,0.26039232095882503,0.0011085784423532617,0.0352790362205349,0.0008034569007838136,0.03834716901522352,0.003507798265487095,0.07081010549108771,0.0066592526765272796,0.00034266512092770543,0.0025531055781167324,0.07689064879186223,0.23549561056206217,0.00861336960478608,0.12170595048505681,0.5813779331377303,0.0,0.010765136610773567,0.033349336287000576,0.0,0.04906782108650477,0.26725427249083233,5.8585692540445844e-05,0.0001419626207547031,0.008928166766235306,0.04436660120603979,0.0,0.0,0.01625636990814106,0.01625636990814106,0.0032928229527003756
R.STG,0.0,0.00013358896384787393,0.00010994201860002736,0.0,0.0,0.00041980380029215845,0.0024383342671024013,0.0011976938114785737,0.0036315004218617315,0.0013238379374264529,9.051685874854309e-05,0.00011045315110765569,0.0002549197354493592,0.001434703839572585,6.152239578187715e-05,0.0006687819080815545,0.00013725314243334883,0.0,0.0,8.566688174120277e-05,0.0004818422524749068,0.0004603487528507185,4.833378435974372e-05,0.008318252500455854,0.0,4.8158047255315026e-05,0.00035167728378727103,0.005812468669269226,0.001527326844494189,0.0008347904289675118,0.0,0.0,0.00029463597402566146,0.0007475444465659036,0.0011017655477855647,0.0027533090087421765,5.72635443042701e-05,0.0013602359346561344,0.00029967824892167597,0.00012818889503977239,7.859771337512676e-05,0.0,0.02755734790389813,0.00394244578010119,0.043785213799169546,0.009938305265795349,0.012350259915583866,0.006574044067738119,0.0004380092497084052,0.16290756824908678,0.00012464237321109487,0.0019681542307116565,0.002574319836698922,0.000987186359219699,0.01468083182163332,0.05077557451742135,0.03472711605713891,0.004043921035098896,0.02249913564559065,0.005775841408321166,0.006183415838686437,0.00019110487214022705,0.1828278059207498,0.0013427101058939967,0.00043286006039433854,0.003280088856725229,0.000914918671128974,0.0021396730816830778,0.004261564542784222,0.00561501642447129,0.0009017962527180474,0.008054344427312444,0.031253991899925615,0.0,0.00418622781941125,0.0024422940701460095,0.04906782108650477,0.0,0.1867928208031686,7.215525598180927e-05,0.057953059404250364,0.13525221478463187,0.08599752409907256,0.0,0.0,0.02784322558220543,0.02784322558220543,0.00028744182282826916
R.SMG,0.00020743849794903582,8.747127076059576e-05,0.0003729928407730171,0.00021156988344164576,0.0,0.0005464869441007883,0.001854571291884836,0.0004490617590243498,0.002059490321959695,0.00043765157147117767,0.0001740727436841904,0.0,0.0,0.0011929132509552283,0.0,0.0015002558346811836,6.629451204038077e-05,0.0,0.0,0.0,0.0022961163403623194,0.0012326121845723482,0.0015229604925125664,0.010264836207509308,0.0002236918415485868,0.00021728096339228108,0.0012328246638684114,0.004332402986996762,0.0013208816774218839,0.0022505754059870655,0.0,4.431445310483683e-05,0.000267721132986461,0.0007960312147849477,0.000684517163258512,0.001911009341823815,0.0004582327935936324,0.0018771131836195266,0.0003711275450835593,0.0007366962807474756,0.0,0.0,0.051914761033068565,0.00810751843728876,0.05386385456456858,0.013157844573525538,0.008149454380049017,0.00012093307757406093,0.0,0.11264436652828622,7.93708301634318e-05,0.006148778432117999,0.0001226270048130016,0.0,0.00031213431458503195,0.3403833928241886,0.007568501852818094,0.0037614352399904004,0.0011316250312174796,0.000835227568122485,0.0003724277960685764,0.0001875205439111958,0.037979838836760246,0.00020223411244720126,0.004607078280546822,0.026056548196867833,0.0004613670193716178,0.007335532999248546,0.00010598574942342602,0.2930404293547829,0.0016642256324146416,0.0768033006377119,0.027220298118838727,0.00028873025184250763,0.00898797931020573,0.004426414784297705,0.26725427249083233,0.1867928208031686,0.0,0.0,5.1712446542016406e-05,0.01161101908094071,0.08993827792226325,0.0,0.0,0.024691300424501433,0.024691300424501433,0.0016200597868035406
R.FP,0.0,0.0002603322932866043,0.00025361507339631404,6.974699791884641e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0014749402679981244,0.0,0.002574744340303268,0.0,0.0,3.142378156596054e-05,8.304007145198276e-05,0.0005621176639059967,0.0013557348715873918,0.0,0.0,0.0,0.0,0.0,0.0036697451065515856,0.001756879094527102,0.0025528557609035074,0.0,0.0,5.062071491699201e-05,0.0007273301026879428,0.0,0.0,0.00023247176013419898,0.00010638478142340668,0.00014749452420171434,0.0012002707697585965,0.0006691188573837189,0.0003173450352134119,0.0,0.0,0.0,0.001156754276546346,0.014280689651454938,0.008958357812376694,0.00138413598035534,0.0001848096804122555,0.0,0.0004078080126117728,0.0,0.0011037245786705968,0.0003282046644105501,0.00011503881876961612,0.0,0.0,8.298114667786686e-05,0.0,4.705564655229186e-05,0.00014598984874677811,0.06340302579358863,7.185517225779796e-05,0.10184500552225112,0.00012143884276814576,0.0,0.0,0.00044174666975993975,0.004834554178395002,0.001163983029950448,0.0,0.00010149437990802868,5.168458817969556e-05,9.787139506841643e-05,3.880168999146817e-05,0.0050466624897556175,0.09844570067136997,0.05133174595366378,5.8585692540445844e-05,7.215525598180927e-05,0.0,0.0,5.8988302749455285e-05,0.0,0.001877409993744971,0.0,0.0,0.0236475243538401,0.0236475243538401,0.0
R.TP,0.0,0.0,0.0,0.0,0.0,0.0,0.00011399589422421218,0.0,0.0,4.223441474787231e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003342625144590356,0.0,0.0,0.0,0.0002162993118206684,0.0,6.81372588436308e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003886064599779646,0.0002143395753189847,0.0038525318804206554,0.003709521789098511,0.020526977988917464,0.06522217743151436,0.0,0.0001655860994291133,0.0,4.583495288073704e-05,0.0,0.06621540101595479,0.05515450283957083,0.00011012140717423026,0.06893857472227104,0.0,0.0006276497860735024,0.0012130758187654737,0.0006221034541155153,0.0,0.0479422190062303,0.003321048821765794,0.0,0.0,0.00020508749508636422,0.0,0.00039559319072654254,0.0,0.0,0.0,0.00013063748121505559,0.0,7.12917045872934e-05,0.0001309951016148522,0.0001419626207547031,0.057953059404250364,5.1712446542016406e-05,5.8988302749455285e-05,0.0,0.0,0.031400691009081654,0.0,0.0,0.025392898858153184,0.025392898858153184,0.00030073326920169535
R.TTG,0.0,0.0,6.88255551123049e-05,0.0,0.0,0.0001976598657498353,0.00019054765862386582,0.0001602259076013744,0.00048695856699352023,0.0,0.0,0.0,0.00013503489960847218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.545257560193373e-05,0.0,0.0001035203248442322,0.0006022608121237451,0.0,0.0,0.0,0.0005174450390178599,0.0,0.00017672271208055157,0.0,0.0,0.0,7.713284549563687e-05,0.0,0.00039673078357806477,0.0,0.0005307406612537634,0.0,0.0,0.0,0.0,0.00227034101237733,0.0006718596806716186,0.00794507607982285,0.0009909357708984753,0.00024166592196399363,0.0,0.0,0.0013447263187185707,0.0,0.0,0.0,0.0,0.00027511286841366974,0.0032051094896277965,0.00016309226895992358,0.00047589054953456507,0.0008650314312254744,0.0,0.0,0.0,0.0014283090864918794,0.0,0.0,9.906434412459698e-05,0.0,0.00017745709321378733,0.0,0.0010049392423103647,0.0002717381777349522,0.0006658688449258524,0.003733681216394035,0.0,0.00011168929122896238,0.0,0.008928166766235306,0.13525221478463187,0.01161101908094071,0.0,0.0,0.0,0.019259545947674463,0.0,0.0,0.02004653381883017,0.02004653381883017,0.0
